Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
ramnit,0.9729999999999998,0.013940349110884336,0.9736103623344975,0.013419645207487941,0.9568564482201182,0.023612883223451914,0.9913333333333333,0.011175369742826815,0.045333333333333344,0.02578543947441829,0.9913333333333333,0.011175369742826815,4.13148371219635,0.500086064879155
ranbyus,0.9776666666666666,0.012827920936595917,0.9783076188892383,0.01219963853465427,0.9578139314543309,0.023245648636641074,1.0,0.0,0.044666666666666674,0.02565584187319181,1.0,0.0,4.10656051659584,0.549629404687055
rovnix,0.9226666666666666,0.019988885800753243,0.9192420444400141,0.02154220717747956,0.9598679540822131,0.022205693920938557,0.8826666666666666,0.03295788558482207,0.037333333333333336,0.021746008573733454,0.8826666666666666,0.03295788558482207,4.286179952224097,0.48222054411468057
shiotob,0.9606666666666667,0.020805982045769635,0.960854187859639,0.020773206375713563,0.9563937569750584,0.02593518594161955,0.9660000000000001,0.027880698221768647,0.044666666666666674,0.02765662468358872,0.9660000000000001,0.027880698221768647,4.135490466515224,0.5054944915878713
simda,0.9766666666666668,0.012736648783028545,0.9772733825330867,0.012211974522791748,0.9583006040560611,0.02282215048159275,0.9973333333333334,0.006798692684790386,0.04400000000000001,0.02497999199359359,0.9973333333333334,0.006798692684790386,4.297703490813573,0.4831065254617314
sisron,0.9769999999999999,0.015088627063675048,0.9777283722121468,0.014325019130790345,0.9568091628025035,0.02726148366286704,1.0,0.0,0.04600000000000001,0.03017725412735007,1.0,0.0,4.249786204655965,0.4798428144498647
sphinx,0.9776666666666665,0.013585122581543232,0.9783264885503494,0.012940416196442482,0.9578853840970007,0.024702721538600394,1.0,0.0,0.044666666666666674,0.027170245163086443,1.0,0.0,4.129018556356431,0.5269512441080177
suppobox,0.9380000000000002,0.032290349435499535,0.9365234189838951,0.03409919463814289,0.9503685925206257,0.026933546335964963,0.9246666666666665,0.05457309064202084,0.04866666666666668,0.027170245163086446,0.9246666666666665,0.05457309064202084,4.186213076353074,0.44015617114902406
symmi,0.9759999999999999,0.01254325848148453,0.976708860943895,0.011950013891197523,0.954744419061844,0.022817854467151115,1.0,0.0,0.048000000000000015,0.025086516962969038,1.0,0.0,2.5332603717645004,0.16616309616806926
tempedreve,0.9763333333333332,0.013535960336164648,0.9769364036149862,0.01296208182157016,0.9589276711833129,0.024115549711039973,0.9960000000000001,0.008000000000000007,0.04333333333333334,0.02637338725980331,0.9960000000000001,0.008000000000000007,2.601548357407252,0.09847726037977073
tinba,0.9746666666666665,0.01407914138796193,0.9754555450099232,0.013276943347537255,0.9530282305901988,0.02507397238305927,0.9993333333333333,0.003590109871423007,0.05000000000000002,0.028166173565703476,0.9993333333333333,0.003590109871423007,2.603603856007258,0.12694558720502822
tinynuke,0.47933333333333333,0.013399834161494517,0.002564102564102564,0.009593993299420364,0.03333333333333333,0.12472191289246472,0.0013333333333333333,0.004988876515698589,0.04266666666666667,0.025157283018817613,0.0013333333333333333,0.004988876515698589,2.1176765147050225,0.5335164593334103
vawtrak,0.9353333333333331,0.024997777679003543,0.9333035499148356,0.026600977348010167,0.9600581834007186,0.028734051676998353,0.9093333333333333,0.04186751591495354,0.038666666666666676,0.02872087897138402,0.9093333333333333,0.04186751591495354,2.6188751642704005,0.09669256671274809
vidro,0.9696666666666667,0.013780017739062938,0.9701874222341055,0.013393000612592009,0.9564344279471917,0.021003663993814592,0.9846666666666668,0.01431394036905594,0.045333333333333344,0.02305548862105411,0.9846666666666668,0.01431394036905594,4.2692237188021345,0.5028740284337024
virut,0.8086666666666666,0.033038697848970296,0.7731348517099226,0.04899121511238141,0.9406175751123904,0.02699278106574271,0.66,0.07080489625254269,0.04266666666666667,0.021746008573733454,0.66,0.07080489625254269,4.067323328018188,0.3871138912271735
zeus-newgoz,0.977,0.012688577540449532,0.9776653624350592,0.011954210192356474,0.9565706641640789,0.022585014022254334,1.0,0.0,0.04600000000000001,0.025377155080899043,1.0,0.0,3.6417491059303284,0.8632173910226485
zloader,0.9783333333333333,0.01343709624716426,0.9789052681634572,0.012905215244063566,0.960156822596704,0.02293958789465742,0.9986666666666667,0.004988876515698592,0.04200000000000001,0.02495328969628387,0.9986666666666667,0.004988876515698592,4.021749255180358,0.564343791073598
