Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
dircrypt,0.9440000000000001,0.018903262505010416,0.9459369621689004,0.017704712009235662,0.919070381919958,0.032543046848450434,0.9753333333333334,0.017650936393164972,0.08733333333333335,0.03776535743538279,0.9753333333333334,0.017650936393164972,0.027627588589986117,0.00046036399790674046
dnschanger,0.9303333333333333,0.0235914297056273,0.9316314482125816,0.022786315695243236,0.9168687169126674,0.03391587695999902,0.9480000000000002,0.029933259094191512,0.08733333333333335,0.03776535743538279,0.9480000000000002,0.029933259094191512,0.027664778232574416,0.0005446961215757908
dyre,0.9563333333333333,0.018882678717691385,0.958474947466683,0.017394256697438132,0.9207990199979843,0.03221996556222528,1.0,0.0,0.08733333333333335,0.03776535743538279,1.0,0.0,0.027611104249954176,0.0003246251499196861
emotet,0.9563333333333333,0.018882678717691385,0.958474947466683,0.017394256697438132,0.9207990199979843,0.03221996556222528,1.0,0.0,0.08733333333333335,0.03776535743538279,1.0,0.0,0.027770903428395544,0.0006440645828350296
fobber,0.9556666666666668,0.018562207723101132,0.9578025384675413,0.017078964538101093,0.920729831379776,0.03221765112044612,0.9986666666666667,0.004988876515698592,0.08733333333333335,0.03776535743538279,0.9986666666666667,0.004988876515698592,0.027639057715733804,0.0004912352612038836
gameover,0.9536666666666668,0.019576062480034684,0.9557808585748835,0.01818281221244099,0.9204000526234342,0.03229708868996836,0.9946666666666667,0.01024152766382482,0.08733333333333335,0.03776535743538279,0.9946666666666667,0.01024152766382482,0.02771463370323177,0.00041875718596792646
gozi,0.8560000000000001,0.0688282887578453,0.8397169009038206,0.10023918588282443,0.9018173540998504,0.03889081606833406,0.7993333333333332,0.14193738838735276,0.08733333333333335,0.03776535743538279,0.7993333333333332,0.14193738838735276,0.027922912279764765,0.0007185716291718513
kraken,0.9553333333333334,0.019618585292749544,0.9574682015608051,0.01814788617393022,0.920625183638368,0.032356459549684455,0.998,0.006000000000000007,0.08733333333333335,0.03776535743538279,0.998,0.006000000000000007,0.027727830092112174,0.00040504722690323905
locky,0.9113333333333334,0.027535835237417837,0.9112432358226472,0.02752761030189077,0.9133985280362406,0.03472735240944634,0.9099999999999999,0.033366650016645856,0.08733333333333335,0.03776535743538279,0.9099999999999999,0.033366650016645856,0.027837613662083902,0.00048456955493575177
manuelita,0.5026666666666667,0.02594010194445831,0.1536883809970134,0.07220035834943457,0.5121824471824471,0.17970589149354074,0.09266666666666669,0.047182859411254656,0.08733333333333335,0.03776535743538279,0.09266666666666669,0.047182859411254656,0.02786967166264847,0.0007501335718951725
matsnu,0.4913333333333334,0.02061283311165375,0.11891962881518442,0.05390704794015595,0.444531857031857,0.16462591274012375,0.07,0.033763886032268264,0.08733333333333335,0.03776535743538279,0.07,0.033763886032268264,0.027768365542093866,0.000555808044256934
monerominer,0.9563333333333333,0.018882678717691385,0.958474947466683,0.017394256697438132,0.9207990199979843,0.03221996556222528,1.0,0.0,0.08733333333333335,0.03776535743538279,1.0,0.0,0.027676704406738233,0.0003784971830361986
murofet,0.9550000000000001,0.019104973174542794,0.9571310093437615,0.017665960420346145,0.9206039146141998,0.0322318506660801,0.9973333333333334,0.006798692684790386,0.08733333333333335,0.03776535743538279,0.9973333333333334,0.006798692684790386,0.027806892553965203,0.0005954295527010648
murofetweekly,0.9546666666666668,0.01927577639306794,0.9567952340079862,0.017847847733658277,0.9205477978914163,0.032253304716724746,0.9966666666666667,0.007453559924999306,0.08733333333333335,0.03776535743538279,0.9966666666666667,0.007453559924999306,0.027912877162297522,0.0005964423023388
mydoom,0.9486666666666667,0.020121851030382082,0.9506885895980234,0.018809502109246017,0.9197142483865444,0.032669632614708906,0.9846666666666667,0.017650936393164982,0.08733333333333335,0.03776535743538279,0.9846666666666667,0.017650936393164982,0.02778761736551916,0.000544040795775078
necurs,0.9406666666666668,0.03065217048686038,0.942196649840151,0.03068844402709435,0.9180490570919598,0.03389052162056062,0.9686666666666669,0.03989430480100582,0.08733333333333335,0.03776535743538279,0.9686666666666669,0.03989430480100582,0.02794576819737748,0.0006132186622712457
